transaction_id,customer_id,amount,currency,timestamp,counterparty_id,transaction_type,channel
TXN_00003978,CUST_00278,39.66,EUR,2024-05-12 11:19:00,CP_0085,check,mobile
TXN_00003979,CUST_00116,3217.24,USD,2024-09-20 21:54:00,CP_0126,wire,mobile
TXN_00003980,CUST_00430,77.42,USD,2024-08-23 18:49:00,CP_0185,check,atm
TXN_00003981,CUST_00426,67.53,USD,2024-08-17 12:59:00,CP_0090,wire,atm
TXN_00003982,CUST_00267,894.88,EUR,2024-03-28 14:42:00,CP_0016,card,mobile
TXN_00003983,CUST_00325,2018.04,USD,2024-02-06 04:53:00,CP_0136,ach,atm
TXN_00003984,CUST_00400,120.98,USD,2024-09-13 07:11:00,CP_0167,wire,online
TXN_00003985,CUST_00088,8.81,USD,2024-04-21 02:06:00,CP_0146,card,online
TXN_00003986,CUST_00180,16.61,USD,2024-08-08 19:17:00,CP_0182,check,atm
TXN_00003987,CUST_00313,113.46,USD,2024-12-10 22:36:00,CP_0168,card,online
TXN_00003988,CUST_00055,51071.44,USD,2024-06-18 11:36:00,CP_0022,wire,branch
TXN_00003989,CUST_00461,211.32,USD,2024-11-02 06:49:00,CP_0166,ach,online
TXN_00003990,CUST_00227,188.81,EUR,2024-02-06 07:58:00,CP_0138,card,online
TXN_00003991,CUST_00292,12.59,EUR,2024-12-28 07:15:00,CP_0011,atm,atm
TXN_00003992,CUST_00451,4456.45,USD,2024-05-28 17:34:00,CP_0159,card,online
TXN_00003993,CUST_00175,1433.79,USD,2024-04-29 19:22:00,CP_0101,ach,online
TXN_00003994,CUST_00427,33.12,USD,2024-11-18 13:52:00,CP_0053,ach,mobile
TXN_00003995,CUST_00173,27.26,USD,2024-02-19 04:05:00,CP_0115,check,atm
TXN_00003996,CUST_00027,5.11,USD,2024-07-08 14:09:00,CP_0128,wire,branch
TXN_00003997,CUST_00196,482.25,USD,2024-12-29 19:52:00,CP_0172,ach,branch
TXN_00003998,CUST_00332,86.31,USD,2024-09-05 16:47:00,CP_0120,check,online
TXN_00003999,CUST_00330,20202.62,EUR,2024-09-12 13:45:00,CP_0026,wire,mobile
TXN_00004000,CUST_00338,149.33,USD,2024-02-22 01:15:00,CP_0112,wire,branch
TXN_00004001,CUST_00201,39149.64,USD,2024-04-06 11:44:00,CP_0160,atm,atm
TXN_00004002,CUST_00240,18.55,EUR,2024-05-05 17:37:00,CP_0060,atm,online
TXN_00004003,CUST_00010,14565.51,USD,2024-04-28 05:15:00,CP_0092,check,online
TXN_00004004,CUST_00317,21.31,USD,2024-09-04 19:29:00,CP_0095,wire,mobile
TXN_00004005,CUST_00317,12.39,USD,2024-08-19 09:59:00,CP_0039,check,atm
TXN_00004006,CUST_00390,5.18,USD,2024-08-29 04:40:00,CP_0035,wire,mobile
TXN_00004007,CUST_00012,19.33,USD,2024-12-23 03:40:00,CP_0047,card,branch
TXN_00004008,CUST_00299,193.24,USD,2024-06-30 18:08:00,CP_0092,ach,atm
TXN_00004009,CUST_00221,2.9,EUR,2024-07-30 10:48:00,CP_0093,ach,mobile
TXN_00004010,CUST_00405,164.8,USD,2024-10-15 21:08:00,CP_0062,atm,atm
TXN_00004011,CUST_00322,1520.8,USD,2024-03-14 18:52:00,CP_0119,card,atm
TXN_00004012,CUST_00227,15.79,USD,2024-12-30 00:29:00,CP_0011,card,mobile
TXN_00004013,CUST_00116,44.36,USD,2024-02-14 22:14:00,CP_0077,ach,mobile
TXN_00004014,CUST_00147,8.4,USD,2024-01-06 14:32:00,CP_0094,wire,atm
TXN_00004015,CUST_00246,96.53,EUR,2024-03-05 03:39:00,CP_0076,card,atm
TXN_00004016,CUST_00048,20.28,USD,2024-05-25 11:37:00,CP_0002,wire,atm
TXN_00004017,CUST_00292,141.97,USD,2024-09-10 08:40:00,CP_0004,card,mobile
TXN_00004018,CUST_00243,840.69,USD,2024-02-24 01:28:00,CP_0093,atm,mobile
TXN_00004019,CUST_00236,76.46,USD,2024-06-24 02:19:00,CP_0181,ach,branch
TXN_00004020,CUST_00131,24.52,USD,2024-08-31 11:12:00,CP_0043,card,online
TXN_00004021,CUST_00040,345.09,USD,2024-11-17 09:45:00,CP_0079,card,branch
TXN_00004022,CUST_00463,2508.61,USD,2024-08-10 21:00:00,CP_0179,card,branch
TXN_00004023,CUST_00098,3977.81,USD,2024-04-22 08:09:00,CP_0165,card,mobile
TXN_00004024,CUST_00123,683.1,USD,2024-11-26 10:48:00,CP_0072,wire,branch
TXN_00004025,CUST_00328,170.18,USD,2024-01-14 21:52:00,CP_0168,atm,branch
TXN_00004026,CUST_00458,24.74,USD,2024-08-18 12:52:00,CP_0083,card,online
TXN_00004027,CUST_00181,673.92,USD,2024-11-14 03:05:00,CP_0059,card,mobile
TXN_00004028,CUST_00067,660.57,EUR,2024-02-22 09:23:00,CP_0111,atm,atm
TXN_00004029,CUST_00391,392.3,USD,2024-01-10 21:28:00,CP_0116,wire,online
TXN_00004030,CUST_00122,39.41,EUR,2024-03-18 02:11:00,CP_0128,check,online
TXN_00004031,CUST_00194,45.72,USD,2024-06-16 17:44:00,CP_0125,wire,branch
TXN_00004032,CUST_00388,60.86,EUR,2024-07-12 15:15:00,CP_0147,atm,online
TXN_00004033,CUST_00475,20.02,USD,2024-08-15 18:23:00,CP_0087,check,mobile
TXN_00004034,CUST_00045,308.99,USD,2024-03-06 02:41:00,CP_0038,card,mobile
TXN_00004035,CUST_00104,104.93,EUR,2024-08-10 05:32:00,CP_0114,check,atm
TXN_00004036,CUST_00488,2695.77,USD,2024-01-11 04:58:00,CP_0163,wire,atm
TXN_00004037,CUST_00114,144.72,USD,2024-01-14 10:51:00,CP_0013,ach,branch
TXN_00004038,CUST_00458,38.19,USD,2024-05-30 05:05:00,CP_0141,wire,atm
TXN_00004039,CUST_00123,263.46,USD,2024-01-12 03:16:00,CP_0071,wire,mobile
TXN_00004040,CUST_00011,76333.33,USD,2024-07-17 11:55:00,CP_0100,atm,online
TXN_00004041,CUST_00358,488.66,USD,2024-02-25 23:52:00,CP_0175,atm,atm
TXN_00004042,CUST_00032,37.7,EUR,2024-08-25 20:55:00,CP_0134,check,branch
TXN_00004043,CUST_00242,23.45,USD,2024-08-25 04:04:00,CP_0134,card,atm
TXN_00004044,CUST_00453,18.99,USD,2024-12-03 01:01:00,CP_0150,atm,atm
TXN_00004045,CUST_00011,847.08,USD,2024-02-06 05:35:00,CP_0128,check,online
TXN_00004046,CUST_00148,466.87,EUR,2024-10-24 17:55:00,CP_0074,check,branch
TXN_00004047,CUST_00327,113.08,USD,2024-02-02 22:18:00,CP_0175,wire,online
TXN_00004048,CUST_00427,28.85,USD,2024-08-07 23:32:00,CP_0120,check,online
TXN_00004049,CUST_00389,19.5,EUR,2024-12-05 09:14:00,CP_0051,wire,mobile
TXN_00004050,CUST_00302,70.22,EUR,2024-06-27 21:28:00,CP_0163,wire,branch
TXN_00004051,CUST_00043,46.43,EUR,2024-05-24 19:59:00,CP_0100,wire,mobile
TXN_00004052,CUST_00300,10673.24,USD,2024-04-19 10:37:00,CP_0049,card,mobile
TXN_00004053,CUST_00228,456.42,USD,2024-11-03 05:36:00,CP_0107,card,atm
TXN_00004054,CUST_00495,50.52,USD,2024-01-06 13:17:00,CP_0165,wire,branch
TXN_00004055,CUST_00286,25.27,USD,2024-12-18 15:07:00,CP_0119,card,online
TXN_00004056,CUST_00343,1789.2,USD,2024-05-04 01:12:00,CP_0101,wire,atm
TXN_00004057,CUST_00215,628.24,USD,2024-07-09 18:35:00,CP_0066,ach,atm
TXN_00004058,CUST_00229,286.42,EUR,2024-07-21 01:49:00,CP_0032,wire,branch
TXN_00004059,CUST_00195,78.39,EUR,2024-07-05 23:42:00,CP_0141,atm,online
TXN_00004060,CUST_00250,4.63,USD,2024-11-07 01:55:00,CP_0130,check,branch
TXN_00004061,CUST_00145,6.47,EUR,2024-07-08 15:27:00,CP_0103,card,atm
TXN_00004062,CUST_00249,473.64,USD,2024-08-12 14:55:00,CP_0080,wire,branch
TXN_00004063,CUST_00341,120.57,EUR,2024-07-23 02:49:00,CP_0074,wire,mobile
TXN_00004064,CUST_00021,101.93,USD,2024-12-27 00:00:00,CP_0116,ach,atm
TXN_00004065,CUST_00103,104.89,EUR,2024-06-16 00:34:00,CP_0092,atm,branch
TXN_00004066,CUST_00117,1693.0,USD,2024-06-08 02:16:00,CP_0117,wire,branch
TXN_00004067,CUST_00106,7.07,USD,2024-04-26 12:54:00,CP_0160,check,online
TXN_00004068,CUST_00233,2.36,USD,2024-01-11 02:18:00,CP_0046,check,online
TXN_00004069,CUST_00185,72.01,EUR,2024-02-06 06:19:00,CP_0036,check,atm
TXN_00004070,CUST_00030,114.23,USD,2024-09-04 14:50:00,CP_0194,card,online
TXN_00004071,CUST_00010,362.15,USD,2024-10-12 13:52:00,CP_0186,card,online
TXN_00004072,CUST_00256,3.99,USD,2024-05-02 11:13:00,CP_0105,card,branch
TXN_00004073,CUST_00111,514.69,EUR,2024-12-18 19:42:00,CP_0060,atm,atm
TXN_00004074,CUST_00092,86.25,USD,2024-07-01 07:47:00,CP_0050,wire,mobile
TXN_00004075,CUST_00413,9.69,EUR,2024-11-28 22:24:00,CP_0099,wire,mobile
TXN_00004076,CUST_00023,9196.67,EUR,2024-03-30 09:16:00,CP_0175,wire,atm
TXN_00004077,CUST_00024,26.71,USD,2024-05-21 12:02:00,CP_0180,card,branch
TXN_00004078,CUST_00080,30.1,USD,2024-03-25 12:24:00,CP_0176,ach,atm
TXN_00004079,CUST_00165,53.12,EUR,2024-04-04 06:49:00,CP_0115,ach,branch
TXN_00004080,CUST_00037,5.91,USD,2024-05-14 13:42:00,CP_0136,wire,online
TXN_00004081,CUST_00312,203.15,USD,2024-05-21 17:46:00,CP_0005,check,atm
TXN_00004082,CUST_00263,1466.12,EUR,2024-05-01 23:14:00,CP_0082,wire,online
TXN_00004083,CUST_00003,1518.64,USD,2024-04-03 23:19:00,CP_0107,atm,mobile
TXN_00004084,CUST_00313,526.1,USD,2024-05-01 06:20:00,CP_0154,check,mobile
TXN_00004085,CUST_00033,69.54,USD,2024-10-24 22:32:00,CP_0057,card,mobile
TXN_00004086,CUST_00405,586.84,EUR,2024-01-04 21:38:00,CP_0198,wire,atm
TXN_00004087,CUST_00461,2630.93,USD,2024-04-16 09:53:00,CP_0063,card,online
TXN_00004088,CUST_00378,804.89,EUR,2024-04-11 12:06:00,CP_0005,wire,branch
TXN_00004089,CUST_00149,17.39,USD,2024-10-23 12:33:00,CP_0034,check,branch
TXN_00004090,CUST_00439,44.83,EUR,2024-03-27 12:44:00,CP_0185,card,atm
TXN_00004091,CUST_00402,86.5,EUR,2024-11-22 02:04:00,CP_0126,atm,online
TXN_00004092,CUST_00171,260.51,USD,2024-07-17 00:40:00,CP_0012,ach,mobile
TXN_00004093,CUST_00148,115.99,USD,2024-04-12 21:19:00,CP_0151,atm,branch
TXN_00004094,CUST_00397,120.36,USD,2024-02-05 07:17:00,CP_0070,check,branch
TXN_00004095,CUST_00028,17.64,EUR,2024-07-13 01:03:00,CP_0199,wire,online
TXN_00004096,CUST_00269,23.49,USD,2024-05-15 08:11:00,CP_0168,card,atm
TXN_00004097,CUST_00383,507.27,USD,2024-10-20 23:28:00,CP_0136,atm,online
TXN_00004098,CUST_00455,66.15,USD,2024-11-17 08:35:00,CP_0027,check,online
TXN_00004099,CUST_00086,5.52,EUR,2024-04-07 16:17:00,CP_0076,ach,mobile
TXN_00004100,CUST_00233,151.11,EUR,2024-02-22 02:38:00,CP_0106,wire,branch
TXN_00004101,CUST_00007,391.2,USD,2024-09-06 23:03:00,CP_0054,atm,mobile
TXN_00004102,CUST_00493,21.33,USD,2024-09-27 00:20:00,CP_0116,wire,online
TXN_00004103,CUST_00378,0.55,USD,2024-05-19 02:27:00,CP_0139,atm,branch
TXN_00004104,CUST_00326,2800.99,EUR,2024-08-25 10:02:00,CP_0037,card,online
TXN_00004105,CUST_00186,130.41,USD,2024-09-18 04:15:00,CP_0048,atm,branch
TXN_00004106,CUST_00369,21.01,USD,2024-03-12 09:53:00,CP_0010,atm,online
TXN_00004107,CUST_00482,13.26,USD,2024-05-30 07:50:00,CP_0006,card,atm
TXN_00004108,CUST_00234,301.25,USD,2024-01-13 19:24:00,CP_0059,atm,mobile
TXN_00004109,CUST_00266,6537.48,USD,2024-10-02 03:40:00,CP_0046,card,mobile
TXN_00004110,CUST_00084,46.02,USD,2024-01-30 19:56:00,CP_0060,card,branch
TXN_00004111,CUST_00378,6494.61,EUR,2024-09-13 10:37:00,CP_0172,wire,mobile
TXN_00004112,CUST_00259,49.76,USD,2024-07-06 13:24:00,CP_0175,ach,atm
TXN_00004113,CUST_00215,160.21,USD,2024-01-03 00:03:00,CP_0032,check,mobile
TXN_00004114,CUST_00145,862.68,USD,2024-01-02 00:55:00,CP_0065,card,branch
TXN_00004115,CUST_00225,6.48,EUR,2024-09-10 15:30:00,CP_0108,check,online
TXN_00004116,CUST_00043,30.88,USD,2024-11-27 06:49:00,CP_0154,atm,mobile
TXN_00004117,CUST_00477,13.64,USD,2024-08-09 13:05:00,CP_0131,check,mobile
TXN_00004118,CUST_00181,54.79,EUR,2024-09-08 01:21:00,CP_0152,wire,branch
TXN_00004119,CUST_00297,1119.08,USD,2024-03-14 09:27:00,CP_0052,check,mobile
TXN_00004120,CUST_00218,139.04,USD,2024-06-29 02:40:00,CP_0103,ach,online
TXN_00004121,CUST_00052,789762.17,USD,2024-02-09 11:02:00,CP_0106,atm,branch
TXN_00004122,CUST_00059,461.29,USD,2024-09-08 05:29:00,CP_0069,atm,online
TXN_00004123,CUST_00387,96.18,USD,2024-03-21 20:41:00,CP_0073,card,atm
TXN_00004124,CUST_00239,0.73,EUR,2024-05-25 01:24:00,CP_0068,check,mobile
TXN_00004125,CUST_00098,268.96,USD,2024-09-30 18:09:00,CP_0170,ach,online
TXN_00004126,CUST_00156,32.08,USD,2024-02-11 18:03:00,CP_0157,check,branch
TXN_00004127,CUST_00258,369.37,USD,2024-03-13 01:58:00,CP_0150,ach,mobile
TXN_00004128,CUST_00498,28.87,EUR,2024-02-29 22:18:00,CP_0036,card,online
TXN_00004129,CUST_00055,1221.19,USD,2024-10-10 12:25:00,CP_0166,wire,mobile
TXN_00004130,CUST_00473,19.51,USD,2024-02-05 20:04:00,CP_0036,check,atm
TXN_00004131,CUST_00225,1573.86,USD,2024-05-11 22:30:00,CP_0157,check,online
TXN_00004132,CUST_00173,3310.85,USD,2024-11-26 20:54:00,CP_0016,check,atm
TXN_00004133,CUST_00459,242.64,EUR,2024-05-03 14:52:00,CP_0045,atm,online
TXN_00004134,CUST_00305,73.97,USD,2024-01-15 08:13:00,CP_0196,card,branch
TXN_00004135,CUST_00187,53.31,USD,2024-03-21 14:02:00,CP_0073,atm,mobile
TXN_00004136,CUST_00121,471.55,USD,2024-03-31 12:29:00,CP_0079,card,branch
TXN_00004137,CUST_00314,39.07,EUR,2024-02-04 07:47:00,CP_0196,atm,branch
TXN_00004138,CUST_00106,18.57,USD,2024-08-21 05:52:00,CP_0095,wire,mobile
TXN_00004139,CUST_00179,15.36,EUR,2024-11-21 07:34:00,CP_0188,ach,online
TXN_00004140,CUST_00104,23949.58,USD,2024-04-28 20:29:00,CP_0174,atm,mobile
TXN_00004141,CUST_00415,81.67,EUR,2024-01-27 06:53:00,CP_0015,card,online
TXN_00004142,CUST_00395,2801.97,USD,2024-12-27 09:42:00,CP_0067,atm,branch
TXN_00004143,CUST_00088,26.1,EUR,2024-11-17 01:57:00,CP_0166,card,branch
TXN_00004144,CUST_00448,78.8,USD,2024-10-22 04:24:00,CP_0131,ach,atm
TXN_00004145,CUST_00223,97.7,USD,2024-12-12 05:19:00,CP_0026,check,atm
TXN_00004146,CUST_00011,264.94,EUR,2024-04-25 07:13:00,CP_0147,card,mobile
TXN_00004147,CUST_00453,20.48,USD,2024-10-27 08:50:00,CP_0086,card,atm
TXN_00004148,CUST_00028,365.47,USD,2024-09-10 21:47:00,CP_0176,check,online
TXN_00004149,CUST_00146,251.16,USD,2024-12-13 07:10:00,CP_0188,check,mobile
TXN_00004150,CUST_00208,656.55,USD,2024-08-23 16:21:00,CP_0013,check,atm
TXN_00004151,CUST_00225,573.9,EUR,2024-07-30 15:25:00,CP_0027,ach,atm
TXN_00004152,CUST_00189,3.99,USD,2024-04-06 23:54:00,CP_0052,wire,atm
TXN_00004153,CUST_00413,1952.72,EUR,2024-03-04 14:42:00,CP_0016,ach,branch
TXN_00004154,CUST_00272,19.27,USD,2024-05-21 21:09:00,CP_0072,card,branch
TXN_00004155,CUST_00354,29.02,EUR,2024-03-21 01:30:00,CP_0036,ach,atm
TXN_00004156,CUST_00408,1188.8,USD,2024-02-12 09:25:00,CP_0179,ach,online
TXN_00004157,CUST_00307,753.47,USD,2024-01-01 13:45:00,CP_0168,card,atm
TXN_00004158,CUST_00015,112.56,USD,2024-05-28 06:45:00,CP_0052,wire,online
TXN_00004159,CUST_00213,39.75,USD,2024-03-04 22:15:00,CP_0133,atm,online
TXN_00004160,CUST_00182,33300.68,USD,2024-01-08 06:07:00,CP_0093,ach,mobile
TXN_00004161,CUST_00262,4845.15,USD,2024-03-15 05:29:00,CP_0057,card,online
TXN_00004162,CUST_00013,126.83,EUR,2024-09-22 13:26:00,CP_0142,card,branch
TXN_00004163,CUST_00295,25.65,USD,2024-11-16 10:53:00,CP_0129,check,online
TXN_00004164,CUST_00017,7.95,USD,2024-02-12 22:55:00,CP_0025,check,online
TXN_00004165,CUST_00029,996.26,USD,2024-11-26 15:20:00,CP_0102,atm,branch
TXN_00004166,CUST_00329,59.72,USD,2024-12-25 19:50:00,CP_0062,atm,branch
TXN_00004167,CUST_00215,5406.16,USD,2024-07-25 22:31:00,CP_0064,card,mobile
TXN_00004168,CUST_00185,527.4,USD,2024-12-28 10:24:00,CP_0157,ach,mobile
TXN_00004169,CUST_00485,3.66,EUR,2024-02-05 19:10:00,CP_0083,ach,branch
TXN_00004170,CUST_00028,1.2,EUR,2024-04-07 04:14:00,CP_0193,ach,mobile
TXN_00004171,CUST_00250,1088.05,USD,2024-03-04 22:59:00,CP_0023,atm,online
TXN_00004172,CUST_00410,30.28,EUR,2024-06-28 08:17:00,CP_0035,card,mobile
TXN_00004173,CUST_00173,73.1,USD,2024-07-29 11:18:00,CP_0152,ach,mobile
TXN_00004174,CUST_00037,1271.02,USD,2024-07-06 16:06:00,CP_0005,check,mobile
TXN_00004175,CUST_00241,729.47,USD,2024-09-03 21:15:00,CP_0178,card,online
TXN_00004176,CUST_00438,40.59,USD,2024-05-15 08:20:00,CP_0108,wire,mobile
TXN_00004177,CUST_00307,68.01,EUR,2024-07-07 19:26:00,CP_0084,card,online
TXN_00004178,CUST_00451,61.42,USD,2024-09-29 03:54:00,CP_0030,check,online
TXN_00004179,CUST_00282,106.4,USD,2024-04-07 05:14:00,CP_0063,card,online
TXN_00004180,CUST_00030,68.51,USD,2024-01-14 16:04:00,CP_0165,check,atm
TXN_00004181,CUST_00440,554.29,USD,2024-07-25 11:10:00,CP_0017,card,mobile
TXN_00004182,CUST_00413,491.85,USD,2024-09-02 21:22:00,CP_0067,ach,atm
TXN_00004183,CUST_00347,36.44,USD,2024-01-06 00:49:00,CP_0031,atm,online
TXN_00004184,CUST_00486,105023.51,USD,2024-05-25 16:55:00,CP_0167,card,branch
TXN_00004185,CUST_00281,314.36,USD,2024-04-22 12:22:00,CP_0195,check,branch
TXN_00004186,CUST_00144,23.48,USD,2024-04-01 22:49:00,CP_0011,card,online
TXN_00004187,CUST_00377,969.5,USD,2024-09-16 06:57:00,CP_0087,atm,atm
TXN_00004188,CUST_00333,950.7,USD,2024-09-12 11:55:00,CP_0175,card,branch
TXN_00004189,CUST_00353,122.37,EUR,2024-04-16 05:51:00,CP_0033,ach,mobile
TXN_00004190,CUST_00147,18.09,EUR,2024-12-24 06:45:00,CP_0178,ach,mobile
TXN_00004191,CUST_00119,988.91,USD,2024-11-15 03:05:00,CP_0032,check,branch
TXN_00004192,CUST_00474,261.59,USD,2024-11-01 08:26:00,CP_0008,wire,mobile
TXN_00004193,CUST_00174,12.82,USD,2024-10-26 11:18:00,CP_0026,card,branch
TXN_00004194,CUST_00117,53290.32,USD,2024-11-30 17:26:00,CP_0046,card,online
TXN_00004195,CUST_00088,7.29,USD,2024-04-01 19:28:00,CP_0172,card,mobile
TXN_00004196,CUST_00381,14.04,USD,2024-05-17 04:36:00,CP_0191,ach,atm
TXN_00004197,CUST_00022,560.17,USD,2024-01-17 11:53:00,CP_0155,ach,atm
TXN_00004198,CUST_00451,1936.9,USD,2024-02-26 07:47:00,CP_0155,card,mobile
TXN_00004199,CUST_00211,179.61,USD,2024-04-04 15:29:00,CP_0029,atm,atm
TXN_00004200,CUST_00370,36.29,EUR,2024-07-22 14:32:00,CP_0122,ach,online
TXN_00004201,CUST_00138,452.24,EUR,2024-06-09 09:56:00,CP_0095,ach,online
TXN_00004202,CUST_00307,34.04,EUR,2024-02-04 01:08:00,CP_0154,wire,online
TXN_00004203,CUST_00212,1077.17,EUR,2024-05-24 11:58:00,CP_0152,atm,mobile
TXN_00004204,CUST_00165,655.88,USD,2024-02-22 09:30:00,CP_0138,ach,online
TXN_00004205,CUST_00387,21.39,USD,2024-01-20 08:45:00,CP_0018,check,mobile
TXN_00004206,CUST_00150,5.07,EUR,2024-01-16 15:23:00,CP_0007,wire,branch
TXN_00004207,CUST_00292,712.71,EUR,2024-08-12 05:06:00,CP_0093,atm,online
TXN_00004208,CUST_00180,313.93,USD,2024-10-04 11:56:00,CP_0141,atm,branch
TXN_00004209,CUST_00473,6476.18,USD,2024-06-24 12:36:00,CP_0117,check,online
TXN_00004210,CUST_00361,588.97,USD,2024-04-25 20:11:00,CP_0081,wire,atm
TXN_00004211,CUST_00212,110.93,USD,2024-04-27 07:25:00,CP_0036,wire,mobile
TXN_00004212,CUST_00019,3584.58,USD,2024-08-20 14:56:00,CP_0045,atm,atm
TXN_00004213,CUST_00491,10.52,USD,2024-02-04 06:28:00,CP_0107,atm,atm
TXN_00004214,CUST_00404,2196.19,USD,2024-07-19 19:59:00,CP_0158,card,mobile
TXN_00004215,CUST_00421,4.2,USD,2024-01-16 00:03:00,CP_0107,ach,atm
TXN_00004216,CUST_00129,289.0,USD,2024-01-29 04:04:00,CP_0048,atm,mobile
TXN_00004217,CUST_00075,20.28,EUR,2024-05-08 09:54:00,CP_0177,check,mobile
TXN_00004218,CUST_00116,362.74,USD,2024-07-13 21:25:00,CP_0131,check,online
TXN_00004219,CUST_00104,3850.98,USD,2024-10-15 02:38:00,CP_0011,wire,mobile
TXN_00004220,CUST_00379,5.9,EUR,2024-11-08 16:04:00,CP_0094,ach,mobile
TXN_00004221,CUST_00018,24854.42,EUR,2024-07-30 20:09:00,CP_0157,wire,mobile
TXN_00004222,CUST_00376,123.23,USD,2024-02-11 20:53:00,CP_0009,check,atm
TXN_00004223,CUST_00313,64.89,USD,2024-12-09 09:55:00,CP_0055,atm,branch
TXN_00004224,CUST_00071,108.7,EUR,2024-06-12 11:48:00,CP_0055,wire,mobile
TXN_00004225,CUST_00279,26.55,USD,2024-12-26 14:05:00,CP_0045,card,mobile
TXN_00004226,CUST_00319,178.6,EUR,2024-01-20 10:48:00,CP_0045,check,online
TXN_00004227,CUST_00351,2220.63,USD,2024-05-16 05:56:00,CP_0115,atm,branch
TXN_00004228,CUST_00394,14.9,USD,2024-09-24 19:52:00,CP_0189,card,atm
TXN_00004229,CUST_00489,418.19,USD,2024-09-05 12:52:00,CP_0148,atm,online
TXN_00004230,CUST_00113,163.48,USD,2024-04-02 00:21:00,CP_0127,check,atm
TXN_00004231,CUST_00127,20.16,USD,2024-03-16 21:13:00,CP_0114,check,mobile
TXN_00004232,CUST_00243,251.46,USD,2024-04-15 00:59:00,CP_0104,card,branch
TXN_00004233,CUST_00447,344.14,EUR,2024-08-17 05:12:00,CP_0114,wire,mobile
TXN_00004234,CUST_00197,120.18,USD,2024-05-17 14:37:00,CP_0180,wire,branch
TXN_00004235,CUST_00481,411.52,USD,2024-04-19 17:24:00,CP_0160,check,mobile
TXN_00004236,CUST_00248,220.22,USD,2024-01-13 23:35:00,CP_0065,wire,atm
TXN_00004237,CUST_00232,93.28,USD,2024-07-03 15:31:00,CP_0145,wire,branch
TXN_00004238,CUST_00435,1863.87,EUR,2024-08-24 07:18:00,CP_0059,ach,branch
TXN_00004239,CUST_00045,3428.19,USD,2024-10-24 11:17:00,CP_0022,wire,mobile
TXN_00004240,CUST_00496,17282.09,USD,2024-12-28 18:56:00,CP_0178,atm,mobile
TXN_00004241,CUST_00034,6.4,USD,2024-04-10 02:57:00,CP_0010,ach,mobile
TXN_00004242,CUST_00201,364250.62,EUR,2024-08-11 08:31:00,CP_0097,wire,online
TXN_00004243,CUST_00156,14983.34,USD,2024-10-04 02:46:00,CP_0029,ach,branch
TXN_00004244,CUST_00371,706.93,USD,2024-02-02 11:35:00,CP_0118,check,mobile
TXN_00004245,CUST_00089,131.76,EUR,2024-03-29 18:16:00,CP_0092,card,branch
TXN_00004246,CUST_00408,20.91,USD,2024-03-08 00:57:00,CP_0019,atm,atm
TXN_00004247,CUST_00356,488.08,EUR,2024-07-22 01:49:00,CP_0030,check,atm
TXN_00004248,CUST_00486,178.65,EUR,2024-06-19 11:49:00,CP_0181,ach,branch
TXN_00004249,CUST_00123,30.53,EUR,2024-08-30 16:02:00,CP_0077,ach,branch
TXN_00004250,CUST_00034,931.43,USD,2024-04-11 23:23:00,CP_0101,card,mobile
TXN_00004251,CUST_00034,452.81,USD,2024-10-20 16:33:00,CP_0112,ach,atm
TXN_00004252,CUST_00143,94.77,EUR,2024-05-29 12:07:00,CP_0152,atm,atm
TXN_00004253,CUST_00313,565.95,EUR,2024-03-10 08:11:00,CP_0084,check,branch
TXN_00004254,CUST_00414,667.24,EUR,2024-11-29 12:53:00,CP_0171,wire,online
TXN_00004255,CUST_00425,57.23,EUR,2024-03-02 12:29:00,CP_0132,atm,branch
TXN_00004256,CUST_00373,272.92,USD,2024-01-06 14:21:00,CP_0175,card,branch
TXN_00004257,CUST_00366,91.21,USD,2024-06-17 03:18:00,CP_0074,check,mobile
TXN_00004258,CUST_00071,582.95,USD,2024-07-25 05:25:00,CP_0084,wire,atm
TXN_00004259,CUST_00249,699.6,EUR,2024-11-27 19:24:00,CP_0112,check,mobile
TXN_00004260,CUST_00284,543.13,USD,2024-04-26 03:37:00,CP_0131,card,branch
TXN_00004261,CUST_00354,138.64,EUR,2024-04-25 05:55:00,CP_0182,check,mobile
TXN_00004262,CUST_00092,12697.31,EUR,2024-01-23 14:28:00,CP_0032,card,mobile
TXN_00004263,CUST_00291,30024.42,EUR,2024-02-09 23:33:00,CP_0102,ach,branch
TXN_00004264,CUST_00098,13062.43,USD,2024-07-04 14:59:00,CP_0058,ach,atm
TXN_00004265,CUST_00232,117.5,USD,2024-01-31 22:46:00,CP_0170,check,online
TXN_00004266,CUST_00260,3.77,USD,2024-01-06 01:57:00,CP_0065,check,branch
TXN_00004267,CUST_00006,58.11,USD,2024-08-02 21:01:00,CP_0014,check,online
TXN_00004268,CUST_00072,198.75,EUR,2024-01-03 17:17:00,CP_0127,atm,mobile
TXN_00004269,CUST_00046,714.1,EUR,2024-12-01 05:06:00,CP_0079,card,atm
TXN_00004270,CUST_00022,6.89,USD,2024-10-18 13:41:00,CP_0126,card,online
TXN_00004271,CUST_00168,2048.42,USD,2024-10-20 16:53:00,CP_0008,check,online
TXN_00004272,CUST_00163,580.31,EUR,2024-01-29 23:50:00,CP_0061,wire,branch
TXN_00004273,CUST_00301,6003.89,USD,2024-01-10 22:36:00,CP_0148,card,branch
